,Time,Data
301,428,864.3851581123729
302,429,859.503651235982
303,430,854.6363298237277
304,431,849.7840463293442
305,432,844.9476532065657
306,433,840.1280029091276
307,434,835.3259478907642
308,435,830.54234060521
309,436,825.7780335061993
310,437,821.0338790474674
311,438,816.3107296827479
312,439,811.6094378657763
313,440,806.9308560502866
314,441,802.2758366900138
315,442,797.6452322386921
316,443,793.0398951500563
317,444,788.4606778778408
318,445,783.9084328757804
319,446,779.3840125976095
320,447,774.888269497063
321,448,770.4220560278752
322,449,765.9862246437806
323,450,761.581627798514
324,451,757.2091179458096
325,452,752.8695475394027
326,453,748.563769033027
327,454,744.2926348804178
328,455,740.0569975353094
329,456,735.8577094514363
330,457,731.6956230825335
331,458,727.5715908823349
332,459,723.4864653045755
333,460,719.44109880299
334,461,715.4363438313126
335,462,711.4730528432782
336,463,707.552078292621
337,464,703.6742726330763
338,465,699.8404883183777
339,466,696.0515778022605
340,467,692.3083935384593
341,468,688.6117879807082
342,469,684.9626135827422
343,470,681.3617227982955
344,471,677.8099680811032
345,472,674.3082018848994
346,473,670.8572766634189
347,474,667.4580448703961
348,475,664.111358959566
349,476,660.8180713846627
350,477,657.5790345994211
351,478,654.3951010575757
352,479,651.2671232128608
353,480,648.1959535190116
354,481,645.1824444297621
355,482,642.2274483988473
356,483,639.3318178800013
357,484,636.4964053269591
358,485,633.722063193455
359,486,631.0096439332239
360,487,628.3600000000001
361,488,625.7737024296695
362,489,623.2501965867227
363,490,620.788646417802
364,491,618.3882158695488
365,492,616.0480688886056
366,493,613.7673694216136
367,494,611.5452814152154
368,495,609.3809688160526
369,496,607.2735955707672
370,497,605.222325626001
371,498,603.2263229283961
372,499,601.2847514245944
373,500,599.3967750612379
374,501,597.5615577849682
375,502,595.7782635424277
376,503,594.0460562802579
377,504,592.3640999451009
378,505,590.7315584835986
379,506,589.147595842393
380,507,587.6113759681261
381,508,586.1220628074396
382,509,584.6788203069755
383,510,583.2808124133758
384,511,581.9272030732824
385,512,580.6171562333373
386,513,579.3498358401821
387,514,578.1244058404591
388,515,576.9400301808099
389,516,575.7958728078769
390,517,574.6910976683016
391,518,573.6248687087261
392,519,572.5963498757923
393,520,571.6047051161422
394,521,570.6490983764176
395,522,569.7286936032602
396,523,568.8426547433124
397,524,567.990145743216
398,525,567.1703305496128
399,526,566.382373109145
400,527,565.6254373684538
401,528,564.898687274182
402,529,564.2012867729711
403,530,563.5323998114632
404,531,562.8911903362998
405,532,562.2768222941233
406,533,561.6884596315756
407,534,561.1252662952984
408,535,560.5864062319337
409,536,560.0710433881234
410,537,559.5783417105094
411,538,559.1074651457338
412,539,558.6575776404384
413,540,558.2278431412651
414,541,557.817425594856
415,542,557.4254889478527
416,543,557.0511971468976
417,544,556.6937141386321
418,545,556.3522038696985
419,546,556.0258302867388
420,547,555.7137573363946
421,548,555.4151489653077
422,549,555.1291691201204
423,550,554.8549817474747
424,551,554.5917507940121
425,552,554.338640206375
426,553,554.094813931205
427,554,553.859435915144
428,555,553.6316701048341
429,556,553.4106804469171
430,557,553.1956308880355
431,558,552.9856853748302
432,559,552.7800078539437
433,560,552.5777622720179
434,561,552.3781125756947
435,562,552.1802227116161
436,563,551.983256626424
437,564,551.7863782667602
438,565,551.5887515792666
439,566,551.3895405105856
440,567,551.1879090073584
441,568,550.9830210162273
442,569,550.7740404838345
443,570,550.5601313568212
444,571,550.3404575818303
445,572,550.1141831055028
446,573,549.880471874481
447,574,549.638487835407
448,575,549.3873949349224
449,576,549.1263571196695
450,577,548.85453833629
451,578,548.5711025314258
452,579,548.2752136517189
453,580,547.9660356438111
454,581,547.6427324543446
455,582,547.304468029961
456,583,546.9504063173026
457,584,546.5797112630108
458,585,546.191546813728
459,586,545.7850769160959
460,587,545.3594655167566
461,588,544.9138765623519
462,589,544.4474739995237
463,590,543.9594217749138
464,591,543.4488838351646
465,592,542.9150241269174
466,593,542.3570065968147
467,594,541.773995191498
468,595,541.1651538576095
469,596,540.5296465417911
470,597,539.8666371906844
471,598,539.1752897509317
472,599,538.4547681691749
473,600,537.7042363920557
474,601,536.9228583662162
475,602,536.1097980382983
476,603,535.264219354944
477,604,534.3852862627949
478,605,533.4721627084934
479,606,532.5240126386811
480,607,531.54
481,608,530.5195151908541
482,609,529.4628544166961
483,610,528.3705403347409
484,611,527.2430956022029
485,612,526.0810428762973
486,613,524.8849048142383
487,614,523.6552040732412
488,615,522.3924633105203
489,616,521.0972051832907
490,617,519.7699523487668
491,618,518.4112274641637
492,619,517.021553186696
493,620,515.6014521735784
494,621,514.1514470820257
495,622,512.6720605692526
496,623,511.16381529247406
497,624,509.62723390890454
498,625,508.06283907575886
499,626,506.47115345025213
500,627,504.85269968959847
501,628,503.20800045101316
502,629,501.53757839171067
503,630,499.84195616890594
504,631,498.1216564398136
505,632,496.3772018616483
506,633,494.60911509162503
507,634,492.8179187869584
508,635,491.00413560486305
509,636,489.168288202554
510,637,487.31089923724585
511,638,485.4324913661533
512,639,483.5335872464913
513,640,481.61470953547433
514,641,479.67638089031743
515,642,477.71912396823507
516,643,475.743461426442
517,644,473.74991592215326
518,645,471.7390101125835
519,646,469.7112666549474
520,647,467.6672082064597
521,648,465.607357424335
522,649,463.5322369657884
523,650,461.4423694880345
524,651,459.33827764828794
525,652,457.22048410376357
526,653,455.0895115116762
527,654,452.9458825292405
528,655,450.79011981367114
529,656,448.622746022183
530,657,446.4442838119907
531,658,444.25525584030925
532,659,442.0561847643531
533,660,439.8475932413372
534,661,437.6300039284763
535,662,435.403939482985
536,663,433.1699225620781
537,664,430.9284758229704
538,665,428.6801219228766
539,666,426.4253835190117
540,667,424.16478326859
541,668,421.89884382882656
542,669,419.6280878569361
543,670,417.3530380101333
544,671,415.07421694563294
545,672,412.7921473206498
546,673,410.50735179239865
547,674,408.2203530180941
548,675,405.9316736549511
549,676,403.6418363601843
550,677,401.3513637910082
551,678,399.0607786046381
552,679,396.77060345828824
553,680,394.48136100917355
554,681,392.193573914509
555,682,389.907764831509
556,683,387.62445641738856
557,684,385.3441713293623
558,685,383.067432224645
559,686,380.79476176045137
560,687,378.52668259399616
561,688,376.2637173824942
562,689,374.0063887831603
563,690,371.75521945320895
564,691,369.51073204985505
565,692,367.2734492303134
566,693,365.04389365179884
567,694,362.8225879715259
568,695,360.6100548467094
569,696,358.4068169345641
570,697,356.2133968923048
571,698,354.0303173771462
572,699,351.85810104630315
573,700,349.6972705569902
574,701,347.54834856642225
575,702,345.41185773181394
576,703,343.2883207103802
577,704,341.1782601593357
578,705,339.0821987358951
579,706,337.0006590972732
580,707,334.9341639006849
581,708,332.8832358033448
582,709,330.84839746246763
583,710,328.8301715352681
584,711,326.82908067896113
585,712,324.8456475507613
586,713,322.8803948078836
587,714,320.9338451075425
588,715,319.00652110695296
589,716,317.09894546332964
590,717,315.2116408338872
591,718,313.34512987584066
592,719,311.49993524640445
593,720,309.67657960279354
594,721,307.8755856022226
595,722,306.0974759019064
596,723,304.3427731590597
597,724,302.6120000308972
598,725,300.90567917463375
599,726,299.224333247484
600,727,297.5684849066627
601,728,295.9386568093846
602,729,294.33537161286466
603,730,292.7591519743173
604,731,291.21052055095754
605,732,289.69
606,733,288.19797951119205
607,734,286.73431440441163
608,735,285.2987265320694
609,736,283.89093774657573
610,737,282.5106699003414
611,738,281.1576448457767
612,739,279.8315844352924
613,740,278.532210521299
614,741,277.2592449562069
615,742,276.012409592427
616,743,274.7914262823695
617,744,273.5960168784451
618,745,272.42590323306433
619,746,271.2808071986379
620,747,270.1604506275761
621,748,269.0645553722897
622,749,267.9928432851891
623,750,266.945036218685
624,751,265.92085602518785
625,752,264.9200245571083
626,753,263.94226366685666
627,754,262.98729520684384
628,755,262.05484102948014
629,756,261.14462298717626
630,757,260.2563629323427
631,758,259.38978271738995
632,759,258.5446041947287
633,760,257.7205492167693
634,761,256.9173396359225
635,762,256.13469730459883
636,763,255.37234407520873
637,764,254.63000180016286
638,765,253.9073923318718
639,766,253.20423752274596
640,767,252.5202592251961
641,768,251.85517929163248
642,769,251.20871957446587
643,770,250.58060192610685
644,771,249.97054819896596
645,772,249.37828024545362
646,773,248.80351991798045
647,774,248.24598906895713
648,775,247.70540955079403
649,776,247.18150321590184
650,777,246.67399191669105
651,778,246.1825975055722
652,779,245.70704183495587
653,780,245.24704675725263
654,781,244.80233412487308
655,782,244.37262579022763
656,783,243.95764360572693
657,784,243.5571094237816
658,785,243.17074509680205
659,786,242.79827247719894
660,787,242.4394134173827
661,788,242.0938897697641
662,789,241.7614233867536
663,790,241.44173612076156
664,791,241.13454982419879
665,792,240.8395863494758
666,793,240.55656754900306
667,794,240.28521527519118
668,795,240.0252513804507
669,796,239.77639771719217
670,797,239.5383761378261
671,798,239.3109084947632
672,799,239.0937166404138
673,800,238.88652242718865
674,801,238.68904770749825
675,802,238.50101433375312
676,803,238.3221441583638
677,804,238.15215903374087
678,805,237.99078081229493
679,806,237.83773134643644
680,807,237.69273248857607
681,808,237.5555060911243
682,809,237.42577400649168
683,810,237.30325808708878
684,811,237.18768018532623
685,812,237.07876215361443
686,813,236.9762258443641
687,814,236.8797931099857
688,815,236.78918580288973
689,816,236.7041257754869
690,817,236.62433488018758
691,818,236.54953496940252
692,819,236.47944789554214
693,820,236.41379551101707
694,821,236.35229966823778
695,822,236.29468221961488
696,823,236.2406650175589
697,824,236.18996991448046
698,825,236.14231876279007
699,826,236.09743341489823
700,827,236.05503572321564
701,828,236.01484754015274
702,829,235.97659071812012
703,830,235.9399871095282
704,831,235.9047585667878
705,832,235.87062694230931
706,833,235.83731408850326
707,834,235.80454185778026
708,835,235.77203210255092
709,836,235.73950667522573
710,837,235.7066874282152
711,838,235.67329621392992
712,839,235.63905488478048
713,840,235.60368529317748
714,841,235.56690929153132
715,842,235.52844873225266
716,843,235.48802546775207
717,844,235.4453613504401
718,845,235.4001782327272
719,846,235.35219796702407
720,847,235.3011424057412
721,848,235.24673340128908
722,849,235.1886928060783
723,850,235.12674247251954
724,851,235.06060425302326
725,852,234.99
726,853,234.91470332041936
727,854,234.83469483948724
728,855,234.75000693696853
729,856,234.66067199262824
730,857,234.56672238623113
731,858,234.46819049754228
732,859,234.3651087063266
733,860,234.25750939234882
734,861,234.14542493537402
735,862,234.02888771516714
736,863,233.90793011149296
737,864,233.78258450411664
738,865,233.65288327280285
739,866,233.51885879731668
740,867,233.380543457423
741,868,233.23796963288666
742,869,233.09116970347262
743,870,232.94017604894583
744,871,232.7850210490713
745,872,232.62573708361376
746,873,232.46235653233828
747,874,232.29491177500967
748,875,232.12343519139293
749,876,231.9479591612529
750,877,231.7685160643546
751,878,231.58513828046293
752,879,231.39785818934268
753,880,231.20670817075893
754,881,231.01172060447658
755,882,230.81292787026052
756,883,230.6103623478757
757,884,230.40405641708688
758,885,230.19404245765918
759,886,229.9803528493575
760,887,229.76301997194665
761,888,229.54207620519162
762,889,229.31755392885734
763,890,229.08948552270869
764,891,228.85790336651056
765,892,228.62283984002798
766,893,228.3843273230259
767,894,228.14239819526904
768,895,227.89708483652245
769,896,227.64841962655106
770,897,227.39643494511978
771,898,227.14116317199353
772,899,226.88263668693713
773,900,226.62088786971566
774,901,226.35594910009397
775,902,226.08785275783694
776,903,225.8166312227095
777,904,225.54231687447665
778,905,225.26494209290328
779,906,224.98453925775425
780,907,224.70114074879461
781,908,224.4147789457891
782,909,224.12548622850275
783,910,223.8332949767005
784,911,223.53823757014717
785,912,223.24034638860786
786,913,222.93965381184725
787,914,222.63619221963043
788,915,222.3299939917223
789,916,222.02109150788772
790,917,221.7095171478917
791,918,221.39530329149903
792,919,221.0784823184748
793,920,220.75908660858374
794,921,220.43714854159097
795,922,220.11270049726127
796,923,219.78577485535968
797,924,219.4564039956509
798,925,219.12462029790007
799,926,218.79045614187203
800,927,218.45394390733173
801,928,218.11511597404402
802,929,217.77400472177388
803,930,217.43064253028618
804,931,217.08506177934592
805,932,216.73729484871805
806,933,216.38737411816732
807,934,216.03533196745875
808,935,215.68120077635731
809,936,215.3250129246278
810,937,214.96680079203526
811,938,214.6065967583446
812,939,214.24443320332063
813,940,213.88034250672837
814,941,213.51435704833273
815,942,213.1465092078986
816,943,212.7768313651909
817,944,212.40535589997458
818,945,212.0321151920146
819,946,211.6571416210757
820,947,211.28046756692302
821,948,210.9021254093214
822,949,210.52214752803567
823,950,210.14056630283088
824,951,209.7574141134719
825,952,209.37272333972362
826,953,208.98652636135103
827,954,208.598855558119
828,955,208.20974330979246
829,956,207.81922199613632
830,957,207.42732399691556
831,958,207.03408169189504
832,959,206.63952746083964
833,960,206.24369368351438
834,961,205.84661273968416
835,962,205.44831700911385
836,963,205.04883887156834
837,964,204.64821070681268
838,965,204.24646489461165
839,966,203.84363381473034
840,967,203.43974984693347
841,968,203.03484537098612
842,969,202.62895276665319
843,970,202.22210441369947
844,971,201.81433269189003
845,972,201.4056699809897
846,973,200.99614866076348
847,974,200.58580111097615
848,975,200.17465971139276
849,976,199.76275684177827
850,977,199.35012488189747
851,978,198.93679621151534
852,979,198.5228032103968
853,980,198.10817825830682
854,981,197.69295373501015
855,982,197.2771620202719
856,983,196.86083549385694
857,984,196.44400653553015
858,985,196.02670752505648
859,986,195.60897084220082
860,987,195.1908288667281
861,988,194.7723139784033
862,989,194.35345855699126
863,990,193.93429498225692
864,991,193.51485563396525
865,992,193.09517289188113
866,993,192.67527913576944
867,994,192.2552067453952
868,995,191.83498810052333
869,996,191.41465558091855
870,997,190.99424156634603
871,998,190.57377843657056
872,999,190.15329857135708
873,1000,189.73283435047054
874,1001,189.31241815367588
875,1002,188.89208236073793
876,1003,188.47185935142164
877,1004,188.051781505492
878,1005,187.6318812027138
879,1006,187.2121908228521
880,1007,186.79274274567186
881,1008,186.3735693509378
882,1009,185.95470301841496
883,1010,185.5361761278682
884,1011,185.11802105906258
885,1012,184.7002701917629
886,1013,184.28295590573413
887,1014,183.86611058074104
888,1015,183.44976659654884
889,1016,183.0339563329222
890,1017,182.61871216962615
891,1018,182.2040664864256
892,1019,181.79005166308548
893,1020,181.37670007937064
894,1021,180.96404411504608
895,1022,180.55211614987672
896,1023,180.14094856362743
897,1024,179.7305737360631
898,1025,179.3210240469488
899,1026,178.91233187604934
900,1027,178.5045296031296
901,1028,178.0976496079546
902,1029,177.69172427028923
903,1030,177.2867859698984
904,1031,176.882867086547
905,1032,176.48
906,1033,176.0782115470847
907,1034,175.67750639287814
908,1035,175.27788365951983
909,1036,174.87934246914912
910,1037,174.4818819439056
911,1038,174.0855012059286
912,1039,173.69019937735763
913,1040,173.29597558033203
914,1041,172.9028289369914
915,1042,172.51075856947514
916,1043,172.11976359992266
917,1044,171.72984315047353
918,1045,171.3409963432671
919,1046,170.95322230044283
920,1047,170.5665201441401
921,1048,170.18088899649857
922,1049,169.79632797965755
923,1050,169.4128362157564
924,1051,169.03041282693482
925,1052,168.64905693533206
926,1053,168.26876766308763
927,1054,167.88954413234097
928,1055,167.51138546523157
929,1056,167.13429078389882
930,1057,166.7582592104823
931,1058,166.3832898671213
932,1059,166.00938187595534
933,1060,165.63653435912389
934,1061,165.26474643876642
935,1062,164.89401723702233
936,1063,164.52434587603108
937,1064,164.1557314779321
938,1065,163.7881731648649
939,1066,163.42167005896894
940,1067,163.0562212823836
941,1068,162.69182595724834
942,1069,162.3284832057026
943,1070,161.96619214988604
944,1071,161.60495191193783
945,1072,161.24476161399755
946,1073,160.88562037820466
947,1074,160.52752732669853
948,1075,160.1704815816187
949,1076,159.8144822651046
950,1077,159.4595284992957
951,1078,159.10561940633136
952,1079,158.75275410835113
953,1080,158.40093172749442
954,1081,158.05015138590076
955,1082,157.70041220570943
956,1083,157.35171330906
957,1084,157.00405381809196
958,1085,156.65743285494463
959,1086,156.31184954175762
960,1087,155.96730300067028
961,1088,155.623792353822
962,1089,155.28131672335235
963,1090,154.93987523140078
964,1091,154.5994670001067
965,1092,154.26009115160957
966,1093,153.92174680804882
967,1094,153.58443309156394
968,1095,153.24814912429432
969,1096,152.9128940283795
970,1097,152.57866692595888
971,1098,152.24546693917188
972,1099,151.91329319015807
973,1100,151.58214480105673
974,1101,151.25202089400742
975,1102,150.9229205911496
976,1103,150.59484301462268
977,1104,150.26778728656618
978,1105,149.94175252911944
979,1106,149.61673786442202
980,1107,149.29274241461326
981,1108,148.9697653018327
982,1109,148.64780564821973
983,1110,148.32686257591388
984,1111,148.00693520705457
985,1112,147.6880226637812
986,1113,147.37012406823328
987,1114,147.05323854255028
988,1115,146.73736520887158
989,1116,146.42250318933668
990,1117,146.108651606085
991,1118,145.79580958125604
992,1119,145.4839762369892
993,1120,145.1731506954239
994,1121,144.8633320786997
995,1122,144.55451950895605
996,1123,144.24671210833222
997,1124,143.9399089989679
998,1125,143.6341093030024
999,1126,143.32931214257516
1000,1127,143.02551663982572
1001,1128,142.72272191689348
1002,1129,142.4209270959179
1003,1130,142.12013129903838
1004,1131,141.8203336483945
1005,1132,141.52153326612563
1006,1133,141.22372927437115
1007,1134,140.92692079527066
1008,1135,140.6311069509635
1009,1136,140.33628686358915
1010,1137,140.04245965528713
1011,1138,139.74962444819678
1012,1139,139.4577803644576
1013,1140,139.16692652620912
1014,1141,138.8770620555906
1015,1142,138.58818607474166
1016,1143,138.3002977058017
1017,1144,138.0133960709102
1018,1145,137.7274802922066
1019,1146,137.4425494918303
1020,1147,137.15860279192077
1021,1148,136.8756393146175
1022,1149,136.59365818205995
1023,1150,136.31265851638747
1024,1151,136.03263943973965
1025,1152,135.75360007425581
1026,1153,135.47553954207558
1027,1154,135.1984569653382
1028,1155,134.92235146618327
1029,1156,134.64722216675014
1030,1157,134.3730681891784
1031,1158,134.09988865560732
1032,1159,133.8276826881765
1033,1160,133.55644940902533
1034,1161,133.28618794029327
1035,1162,133.01689740411976
1036,1163,132.7485769226443
1037,1164,132.4812256180063
1038,1165,132.21484261234514
1039,1166,131.94942702780043
1040,1167,131.6849779865115
1041,1168,131.42149461061788
1042,1169,131.15897602225897
1043,1170,130.89742134357425
1044,1171,130.63682969670313
1045,1172,130.37720020378507
1046,1173,130.11853198695954
1047,1174,129.86082416836604
1048,1175,129.60407587014396
1049,1176,129.34828621443276
1050,1177,129.09345432337184
1051,1178,128.83957931910078
1052,1179,128.58666032375893
1053,1180,128.3346964594858
1054,1181,128.08368684842077
1055,1182,127.83363061270337
1056,1183,127.58452687447301
1057,1184,127.33637475586916
1058,1185,127.08917337903122
1059,1186,126.8429218660987
1060,1187,126.59761933921105
1061,1188,126.35326492050771
1062,1189,126.1098577321281
1063,1190,125.86739689621172
1064,1191,125.62588153489796
1065,1192,125.38531077032636
1066,1193,125.1456837246363
1067,1194,124.90699951996726
1068,1195,124.66925727845864
1069,1196,124.43245612225
1070,1197,124.1965951734807
1071,1198,123.96167355429021
1072,1199,123.72769038681808
1073,1200,123.49464479320359
1074,1201,123.26253589558628
1075,1202,123.03136281610561
1076,1203,122.80112467690101
1077,1204,122.57182060011199
1078,1205,122.3434497078779
1079,1206,122.11601112233822
1080,1207,121.8895039656325
1081,1208,121.66392735990009
1082,1209,121.43928042728047
1083,1210,121.2155622899131
1084,1211,120.99277206993742
1085,1212,120.77090888949283
1086,1213,120.54997187071885
1087,1214,120.32996013575494
1088,1215,120.11087280674053
1089,1216,119.8927090058151
1090,1217,119.67546785511804
1091,1218,119.45914847678883
1092,1219,119.24374999296695
1093,1220,119.02927152579181
1094,1221,118.8157121974029
1095,1222,118.60307112993962
1096,1223,118.39134744554143
1097,1224,118.18054026634783
1098,1225,117.97064871449828
1099,1226,117.76167191213216
1100,1227,117.55360898138898
1101,1228,117.34645904440814
1102,1229,117.14022122332914
1103,1230,116.93489464029143
1104,1231,116.73047841743441
1105,1232,116.52697167689762
1106,1233,116.32437354082039
1107,1234,116.1226831313423
1108,1235,115.92189957060272
1109,1236,115.7220219807411
1110,1237,115.52304948389694
1111,1238,115.32498120220966
1112,1239,115.12781625781874
1113,1240,114.93155377286358
1114,1241,114.73619286948363
1115,1242,114.54173266981846
1116,1243,114.34817229600736
1117,1244,114.1555108701899
1118,1245,113.96374751450549
1119,1246,113.77288135109352
1120,1247,113.5829115020936
1121,1248,113.39383708964502
1122,1249,113.20565723588729
