,Exp,Folder,Mode,Frame,MeanR,VarR,MinR,Q1R,MedR,Q3R,MaxR,SkewR,KurtR,PtsR,MeanSig,VarSig,MinSig,Q1Sig,MedSig,Q3Sig,MaxSig,SkewSig,KurtSig,PtsSig,MeanRef,VarRef,MinRef,Q1Ref,MedRef,Q3Ref,MaxRef,SkewRef,KurtRef,PtsRef,MeanIR,VarIR,MinIR,Q1IR,MedIR,Q3IR,MaxIR,SkewIR,KurtIR,PtsIR
635,08_04_2024_2gSodiumForDA,00,Gen,635,22.793617021276596,138.2552549372653,0,0.0,0.0,0.0,936,5.915418172710785,33.07646252853578,399,10.170146276595744,51.307063195579595,0,2.0,3.0,4.0,2205,13.853743644726713,364.22520751530385,13520,1.2141622340425533,8.594519775752905,0,0.0,0.0,0.0,209,9.342808184542584,108.74618524368896,410,877.788829787234,396.80942784853494,0,704.0,905.0,1053.0,2705,0.08325596430605775,2.0854255403043984,13723
636,08_04_2024_2gSodiumForDA,00,Gen,636,22.51210106382979,137.40537696728504,0,0.0,0.0,0.0,924,5.952721428360324,33.51138535254056,394,10.113696808510639,50.79569500997474,0,2.0,3.0,4.0,2190,13.649938630220763,355.8755068857185,13496,1.2066489361702128,8.5415666037892,0,0.0,0.0,0.0,207,9.311721345379887,107.89863532120347,406,877.8119680851064,397.08579736433165,0,704.0,906.0,1053.0,2754,0.0870845904343444,2.0974897823492,13723
637,08_04_2024_2gSodiumForDA,00,Gen,637,22.804454787234043,138.31054037404064,0,0.0,0.0,0.0,926,5.913851937226754,33.0508884730699,399,10.10498670212766,51.614959758557234,0,2.0,3.0,4.0,2281,14.537424603264178,401.9122940844022,13517,1.2083776595744682,8.56089321162094,0,0.0,0.0,0.0,220,9.466168905330813,114.5024034960101,407,877.2789893617021,396.76040298611207,0,701.0,902.0,1050.0,2678,0.08249691959971979,2.071834586228289,13723
638,08_04_2024_2gSodiumForDA,00,Gen,638,22.821210106382978,138.23389739097044,0,0.0,0.0,0.0,926,5.906597664848527,32.97257991448884,400,10.167021276595746,51.323060561335645,0,2.0,3.0,4.0,2157,13.513246003221948,342.4409051907263,13520,1.2212101063829788,8.625902026436718,0,0.0,0.0,0.0,203,9.275728269154097,106.0505289406222,412,877.2492021276596,396.8133970442926,0,703.0,906.0,1051.0,2697,0.08634889720758411,2.0914382183921747,13723
639,08_04_2024_2gSodiumForDA,00,Gen,639,22.87466755319149,138.3854643807801,0,0.0,0.0,0.0,923,5.899178570491817,32.886116465852915,401,10.180851063829786,51.726973552419544,0,2.0,3.0,4.0,2253,14.232463365630357,383.54760680402285,13517,1.211968085106383,8.60168466670131,0,0.0,0.0,0.0,215,9.448307130935227,112.35534455097715,411,877.3335771276596,397.09503252574063,0,702.0,904.0,1052.0,2727,0.09243641135298424,2.104129839503904,13723
640,08_04_2024_2gSodiumForDA,00,Gen,640,23.084574468085105,139.05016516446764,0,0.0,0.0,0.0,936,5.87488136722776,32.60316007165436,405,10.250997340425531,52.05420883319612,0,2.0,3.0,4.0,2281,14.758055752912206,413.49723741245066,13500,1.2142952127659574,8.553159513780189,0,0.0,0.0,0.0,220,9.44786758210083,114.87577799967742,412,877.4525265957446,396.77731308270006,0,702.0,905.0,1052.0,2689,0.08573366936337636,2.1004589268194653,13723
641,08_04_2024_2gSodiumForDA,00,Gen,641,22.90472074468085,138.45496484974586,0,0.0,0.0,0.0,927,5.895994576170941,32.851432932231646,402,10.19940159574468,51.1254382716833,0,2.0,3.0,4.0,2144,13.327302237761144,334.1648486908436,13510,1.2259308510638298,8.636368113200582,0,0.0,0.0,0.0,201,9.221743286866337,104.3020199147187,415,877.8577127659574,396.9025958327951,0,703.0,905.0,1052.0,2725,0.08905453597830561,2.1186376030766345,13723
642,08_04_2024_2gSodiumForDA,00,Gen,642,22.798071808510638,138.19239636765573,0,0.0,0.0,0.0,922,5.9133465141100805,33.05382142846259,400,10.100598404255319,51.53450790452026,0,2.0,3.0,4.0,2291,14.483520296230887,400.6590578110214,13533,1.202593085106383,8.54348894669459,0,0.0,0.0,0.0,221,9.532375009139198,116.15678777570241,407,877.9210771276596,397.16533075621146,0,704.0,903.0,1051.0,2709,0.08786733283250635,2.083006741773783,13723
643,08_04_2024_2gSodiumForDA,00,Gen,643,23.402127659574468,139.57963675075624,0,0.0,0.0,0.0,924,5.818051271407872,31.95946823648562,413,10.269481382978723,50.91745170138575,0,2.0,3.0,4.0,2168,13.394291045683449,343.1995921728426,13508,1.2244015957446808,8.548242496261501,0,0.0,0.0,0.0,204,9.238108247027785,106.00153600233993,426,877.4229388297872,397.3534316533361,0,703.0,904.0,1053.0,2736,0.09394243689949416,2.1063334496507116,13723
644,08_04_2024_2gSodiumForDA,00,Gen,644,22.182247340425533,136.53647890026085,0,0.0,0.0,0.0,927,6.006497365120994,34.15004825280488,388,10.013896276595744,51.220476768614084,0,2.0,3.0,4.0,2235,14.221690040324987,383.8345108473124,13498,1.199468085106383,8.57814359808735,0,0.0,0.0,0.0,213,9.42321669394606,111.36106632949563,397,877.7678191489362,396.939948633009,0,704.0,906.0,1051.0,2739,0.09090547350940625,2.1209315596293656,13723
645,08_04_2024_2gSodiumForDA,00,Gen,645,23.028257978723403,138.64257797498743,0,0.0,0.0,0.0,927,5.87102963392309,32.56065105378331,405,10.154321808510637,51.23028475166681,0,2.0,3.0,4.0,2178,13.89483222472755,363.32442959583824,13500,1.210904255319149,8.526254087041414,0,0.0,0.0,0.0,205,9.322330272371325,108.51101357822728,415,877.728789893617,397.2935249857593,0,704.0,903.5,1052.0,2647,0.09020107913021376,2.08719600527969,13723
646,08_04_2024_2gSodiumForDA,00,Gen,646,23.110438829787235,138.9799511890841,0,0.0,0.0,0.0,936,5.864595577019579,32.48608308867206,406,10.156781914893617,51.2882461781148,0,2.0,3.0,4.0,2234,14.096497918869538,378.0883005470199,13508,1.2092420212765957,8.5299632840708,0,0.0,0.0,0.0,213,9.427606590116495,112.19343802291876,416,877.905119680851,397.2220515259314,0,704.0,905.0,1053.0,2658,0.08822722184294025,2.0954782831930228,13723
647,08_04_2024_2gSodiumForDA,00,Gen,647,23.623803191489362,140.27358324649845,0,0.0,0.0,0.0,930,5.7897267817820115,31.617380219527384,417,10.20651595744681,51.69678665154625,0,2.0,3.0,4.0,2316,14.856514044076755,422.5393533858511,13514,1.2065159574468085,8.508649234609315,0,0.0,0.0,0.0,228,9.65473030512411,121.60876222681513,424,878.0755319148936,397.2371960260418,0,703.0,905.0,1052.0,2720,0.08689086172477663,2.0897453879757686,13723
648,08_04_2024_2gSodiumForDA,00,Gen,648,22.92785904255319,138.43795626385145,0,0.0,0.0,0.0,924,5.888931634337128,32.766994517318885,403,10.110704787234043,51.02376680552457,0,2.0,3.0,4.0,2196,13.872600319556923,364.3017404229612,13523,1.210372340425532,8.565844710595881,0,0.0,0.0,0.0,208,9.416258618498537,110.2599790310574,416,877.7572473404256,397.10546330084696,0,703.0,905.0,1054.25,2672,0.08811671243880753,2.097543240148666,13723
649,08_04_2024_2gSodiumForDA,00,Gen,649,22.817686170212767,138.36093575710728,0,0.0,0.0,0.0,926,5.9109094931002355,33.010371595299326,399,10.155385638297872,52.04217286873364,0,2.0,3.0,4.0,2304,14.74657694400926,413.7609261640184,13512,1.21875,8.665290232904995,0,0.0,0.0,0.0,225,9.546461448672387,116.40969560831797,407,877.8564494680851,396.74548498838686,0,705.0,906.0,1052.0,2719,0.08183163444723783,2.0903525790456925,13723
650,08_04_2024_2gSodiumForDA,00,Gen,650,22.619414893617023,137.75960105042606,0,0.0,0.0,0.0,924,5.941282658439949,33.38003054998166,396,10.148537234042553,51.59729510567407,0,2.0,3.0,4.0,2263,14.406113551221749,395.0161595690648,13495,1.2120345744680852,8.581542622747884,0,0.0,0.0,0.0,217,9.436514086030039,112.71702096345477,409,878.0114361702127,397.21058596575267,0,703.75,905.0,1052.0,2683,0.0900533839425512,2.1006985811450605,13723
651,08_04_2024_2gSodiumForDA,00,Gen,651,22.57460106382979,137.69932175314815,0,0.0,0.0,0.0,928,5.951212811781549,33.49672462109534,395,10.196941489361702,51.542512831092985,0,2.0,3.0,4.0,2249,13.961342136364143,372.96883814687345,13509,1.222872340425532,8.641050175333968,0,0.0,0.0,0.0,215,9.35392097538846,109.94365364330685,408,878.2063164893617,397.3715325656993,0,704.0,906.0,1052.0,2669,0.08866260616485362,2.0942179975971094,13723
652,08_04_2024_2gSodiumForDA,00,Gen,652,22.377726063829787,137.20104035544503,0,0.0,0.0,0.0,924,5.982448653792063,33.865171341364785,391,10.115824468085107,51.70568448533341,0,2.0,3.0,4.0,2245,14.471882204472761,395.3563097151455,13507,1.2023936170212766,8.581236930030599,0,0.0,0.0,0.0,214,9.459435957714476,112.76636811599651,400,877.9994680851064,397.0156818004318,0,702.75,905.0,1053.0,2703,0.0842670006401509,2.089888087537884,13723
653,08_04_2024_2gSodiumForDA,00,Gen,653,22.420478723404255,137.2240516523925,0,0.0,0.0,0.0,924,5.970638126517301,33.72499211152077,392,10.16063829787234,51.22435132572702,0,2.0,3.0,4.0,2163,13.6164296960602,348.21476406237144,13505,1.2136303191489362,8.616097802489215,0,0.0,0.0,0.0,203,9.34282926525427,107.47185160633076,406,878.010039893617,397.28921963078585,0,703.0,905.5,1053.0,2737,0.0896356538388985,2.1053004935636235,13723
654,08_04_2024_2gSodiumForDA,00,Gen,654,23.036170212765956,138.8757462404554,0,0.0,0.0,0.0,917,5.87867227462331,32.64327592974572,404,10.250731382978723,51.98241665940814,0,2.0,3.0,4.0,2295,14.525966606092453,403.0001366029295,13516,1.218151595744681,8.627590748019784,0,0.0,0.0,0.0,222,9.473918477581348,114.43050652226434,410,878.1742686170213,397.1691763850044,0,704.0,904.0,1052.0,2674,0.08566291003525602,2.0859977371138596,13723
655,08_04_2024_2gSodiumForDA,00,Gen,655,22.91343085106383,138.47417602569521,0,0.0,0.0,0.0,924,5.894546973883296,32.83971538899712,402,10.25126329787234,51.68697562444479,0,2.0,3.0,4.0,2308,14.368332893564926,399.95053107366755,13515,1.2180851063829787,8.631787650035774,0,0.0,0.0,0.0,226,9.526678657277206,116.02696316945273,416,878.3653590425532,397.13107857978105,0,703.0,906.0,1054.0,2676,0.08422498390074074,2.09722184327065,13723
656,08_04_2024_2gSodiumForDA,00,Gen,656,22.273869680851064,136.74328500053792,0,0.0,0.0,0.0,927,5.992369081707352,33.994435266117115,390,10.161436170212767,51.36117808125961,0,2.0,3.0,4.0,2210,13.958926669480748,368.5484698349279,13497,1.203723404255319,8.57393452025016,0,0.0,0.0,0.0,210,9.370565707596446,109.62608032974822,402,877.8349734042553,396.9703610851224,0,702.0,904.0,1053.0,2650,0.08392576711238472,2.0840818282689213,13723
657,08_04_2024_2gSodiumForDA,00,Gen,657,23.28776595744681,139.55150629369373,0,0.0,0.0,0.0,924,5.842960766640706,32.23126492726215,409,10.248670212765957,51.928171271824326,0,2.0,3.0,4.0,2252,14.28255131410557,385.74258121947355,13504,1.2222074468085107,8.627575866948057,0,0.0,0.0,0.0,215,9.448877430045977,112.55874400257204,417,877.8092420212766,397.167417379476,0,704.0,905.0,1052.0,2677,0.08981469619225495,2.0937404686739134,13723
658,08_04_2024_2gSodiumForDA,00,Gen,658,22.822273936170212,138.19591395620535,0,0.0,0.0,0.0,926,5.909159503575866,33.01508798403118,401,10.20438829787234,51.13559994569998,0,2.0,3.0,4.0,2197,13.6121694182422,352.22423349977277,13511,1.2141622340425533,8.587159449425073,0,0.0,0.0,0.0,208,9.338668646668028,108.13255287522996,415,877.5734042553191,397.07098293563945,0,703.0,905.0,1053.0,2703,0.08913374924181329,2.0994490500209384,13723
659,08_04_2024_2gSodiumForDA,00,Gen,659,23.546010638297872,140.31456448053277,0,0.0,0.0,0.0,926,5.80668329806844,31.80530910345169,413,10.263763297872341,52.22929107766911,0,2.0,3.0,4.0,2313,14.66970845631929,410.1046140877107,13503,1.225531914893617,8.65085546341987,0,0.0,0.0,0.0,227,9.57094676787176,117.87828607446981,421,877.5247340425532,396.86821202093677,0,703.0,905.0,1053.0,2704,0.08474792778727858,2.081964884535938,13723
660,08_04_2024_2gSodiumForDA,00,Gen,660,23.265625,139.39116422536995,0,0.0,0.0,0.0,919,5.841255277048608,32.21016705929188,409,10.198803191489361,50.29613869589381,0,2.0,3.0,4.0,2061,12.781179580684865,307.26378194222315,13509,1.2198803191489362,8.508966858964317,0,0.0,0.0,0.0,193,9.129044180151704,101.96835542439038,421,877.4257978723405,397.1439711940071,0,703.0,903.0,1052.0,2739,0.09494325561780363,2.12023628601601,13723
661,08_04_2024_2gSodiumForDA,00,Gen,661,22.6938164893617,137.85034453478866,0,0.0,0.0,0.0,921,5.924869005369025,33.18680763684992,398,10.099534574468086,51.535471153540655,0,2.0,3.0,4.0,2229,14.128384731395927,377.07607396535747,13519,1.2123005319148936,8.605660264647428,0,0.0,0.0,0.0,212,9.401353481495075,110.56521733058071,408,877.6756648936171,396.97918475810144,0,704.0,904.0,1053.0,2709,0.0923910647370821,2.126678360281976,13723
662,08_04_2024_2gSodiumForDA,00,Gen,662,23.146077127659574,139.17014309097382,0,0.0,0.0,0.0,926,5.861658117984854,32.4419448133583,406,10.158843085106383,51.64531857882529,0,2.0,3.0,4.0,2248,14.58716904104779,402.3445285793795,13489,1.2060505319148935,8.507523459405805,0,0.0,0.0,0.0,215,9.478238116442188,114.5958096580976,414,877.5759973404255,397.00617484873106,0,704.0,903.0,1051.0,2712,0.08718848231955852,2.0869798700044404,13723
663,08_04_2024_2gSodiumForDA,00,Gen,663,22.795478723404255,138.1482872187453,0,0.0,0.0,0.0,924,5.91028425779231,33.00991783025648,400,10.03816489361702,50.53312065173293,0,2.0,3.0,4.0,2120,13.3922854404185,337.63006268752827,13495,1.2061835106382979,8.50401823409959,0,0.0,0.0,0.0,199,9.279323994831941,106.19289696068196,412,877.5363031914893,397.4185028005723,0,703.0,904.0,1054.0,2727,0.09678131197464171,2.1215176802809657,13723
664,08_04_2024_2gSodiumForDA,00,Gen,664,22.5844414893617,137.69526675472963,0,0.0,0.0,0.0,930,5.9462244160628615,33.43057044232663,395,10.13563829787234,51.46763294100499,0,2.0,3.0,4.0,2249,14.50916403021,400.19471187886865,13488,1.1977393617021277,8.515731387246033,0,0.0,0.0,0.0,215,9.465080456518633,113.88861139164587,402,877.4208111702128,396.7754936980635,0,703.0,903.0,1051.0,2698,0.08285910196175145,2.081201735307312,13723
665,08_04_2024_2gSodiumForDA,00,Gen,665,23.123803191489362,138.99396834611048,0,0.0,0.0,0.0,936,5.858426070288511,32.40265015844489,406,10.089760638297872,50.628427663800345,0,2.0,3.0,4.0,2145,13.656017034935603,351.8085914533273,13513,1.2081781914893617,8.491231373884682,0,0.0,0.0,0.0,201,9.314716849950338,107.63719381330809,418,877.670545212766,397.0616029359078,0,703.0,905.5,1053.0,2709,0.09206976339148072,2.121079829315959,13723
666,08_04_2024_2gSodiumForDA,00,Gen,666,22.96974734042553,138.60836100932542,0,0.0,0.0,0.0,927,5.883477276475429,32.70063701787616,403,10.129454787234042,51.72816179646287,0,2.0,3.0,4.0,2305,14.758755705703555,416.0480539640036,13501,1.2027260638297872,8.529847814515142,0,0.0,0.0,0.0,225,9.570072615245186,118.42052566881075,411,877.6005984042553,396.8872220261326,0,703.0,905.0,1052.0,2741,0.09017385264227464,2.1190779168150122,13723
667,08_04_2024_2gSodiumForDA,00,Gen,667,22.974335106382977,138.65578795276667,0,0.0,0.0,0.0,924,5.885387657185166,32.72708413415353,403,10.18909574468085,51.30536462795927,0,2.0,3.0,4.0,2226,14.147494148764698,379.53393900821163,13506,1.2071143617021276,8.554113724980521,0,0.0,0.0,0.0,212,9.442198503741567,111.85664633187717,413,877.3535904255319,397.0598961668425,0,702.0,905.0,1051.0,2677,0.0931574707484251,2.109238513301957,13723
668,08_04_2024_2gSodiumForDA,00,Gen,668,22.63969414893617,137.8064912214907,0,0.0,0.0,0.0,924,5.934109485936194,33.28211797268782,396,10.19188829787234,51.01114436173635,0,2.0,3.0,4.0,2197,13.784769692999053,362.83927399504176,13516,1.2108377659574467,8.529736912598663,0,0.0,0.0,0.0,208,9.332691470780441,109.03938138439469,410,877.1795212765958,396.9085646966541,0,703.0,904.0,1050.0,2735,0.09228056659426477,2.1196148098461824,13723
669,08_04_2024_2gSodiumForDA,00,Gen,669,22.58497340425532,137.67686579547507,0,0.0,0.0,0.0,927,5.945265398946033,33.42466941137984,395,10.180851063829786,51.956467102217175,0,2.0,3.0,4.0,2318,14.63796179452074,410.35207958446455,13525,1.2100398936170214,8.648420575796214,0,0.0,0.0,0.0,228,9.572145145776286,117.5996381986543,403,876.9811835106383,396.527121506321,0,704.0,904.0,1053.0,2737,0.08306278982708544,2.091869112708256,13723
670,08_04_2024_2gSodiumForDA,00,Gen,670,22.9030585106383,138.3737486872127,0,0.0,0.0,0.0,924,5.8904675238021555,32.78089820162319,402,10.14906914893617,50.87580426135688,0,2.0,3.0,4.0,2179,13.65894887862521,354.1836290627,13512,1.2085106382978723,8.516583129831682,0,0.0,0.0,0.0,205,9.322147787187463,108.01536895266848,416,877.1796542553192,396.8507988578778,0,703.0,904.5,1051.0,2675,0.09119768640090432,2.1122309525852287,13723
671,08_04_2024_2gSodiumForDA,00,Gen,671,23.37466755319149,139.66815623557812,0,0.0,0.0,0.0,924,5.824720440758353,32.021825463999726,411,10.197406914893618,51.49143629665937,0,2.0,3.0,4.0,2306,14.517009265318816,406.3820234249656,13507,1.209906914893617,8.549007360684472,0,0.0,0.0,0.0,225,9.550711991034946,117.32402077011099,420,876.6220079787234,396.81722239135934,0,702.0,903.0,1051.0,2721,0.0956207458434873,2.120855595227728,13723
672,08_04_2024_2gSodiumForDA,00,Gen,672,22.985172872340424,138.71424488834418,0,0.0,0.0,0.0,924,5.884484589323813,32.712957577297594,403,10.22373670212766,52.077891569190626,0,2.0,3.0,4.0,2304,14.44494801991912,397.9709991743489,13512,1.2245345744680851,8.683733672877365,0,0.0,0.0,0.0,225,9.467634681816183,114.22808241834522,411,877.2861702127659,397.139409937818,0,703.0,904.0,1052.0,2700,0.09412462773145738,2.1084367328756537,13723
673,08_04_2024_2gSodiumForDA,00,Gen,673,23.038563829787233,138.82803480159757,0,0.0,0.0,0.0,924,5.873404110226746,32.57549701267048,404,10.14654255319149,50.410714083704875,0,2.0,3.0,4.0,2085,13.072556485152473,319.38335603422166,13503,1.205651595744681,8.481405347964852,0,0.0,0.0,0.0,196,9.233616819429992,104.75974721606623,415,876.8289893617022,396.4592162090115,0,702.0,904.0,1051.0,2712,0.08361441461739672,2.0972698455068173,13723
674,08_04_2024_2gSodiumForDA,00,Gen,674,23.580385638297873,140.17178736935392,0,0.0,0.0,0.0,920,5.795518160726109,31.680967527853802,416,10.204255319148936,51.589226650148035,0,2.0,3.0,4.0,2301,14.713900694840072,415.3112931344505,13520,1.2105718085106383,8.522498849581625,0,0.0,0.0,0.0,224,9.558146895832481,117.97859783493365,423,877.1876329787234,397.09800649455593,0,702.0,905.0,1051.0,2689,0.0889393410015871,2.087363754311121,13723
675,08_04_2024_2gSodiumForDA,00,Gen,675,22.51502659574468,137.36045835276715,0,0.0,0.0,0.0,924,5.957876784636872,33.58762245277261,396,10.063364361702128,50.22712815312914,0,2.0,3.0,4.0,2120,13.158354636086806,327.4710371988628,13495,1.1982712765957446,8.489663439111572,0,0.0,0.0,0.0,199,9.264887426908503,105.44331463711423,406,877.1421542553192,396.9183631088624,0,703.0,904.0,1050.0,2706,0.09356679057211692,2.115333674426937,13723
676,08_04_2024_2gSodiumForDA,00,Gen,676,22.924867021276597,138.40978538435022,0,0.0,0.0,0.0,936,5.888229126974335,32.75737413196972,403,10.199335106382978,51.28040379509217,0,2.0,3.0,4.0,2250,14.142304764271753,384.66775168632427,13506,1.2082446808510638,8.55630513464501,0,0.0,0.0,0.0,215,9.428960097219587,112.11484434093488,414,877.3341090425532,397.09040821205946,0,703.0,904.0,1052.0,2671,0.08867308379886762,2.08692272402238,13723
677,08_04_2024_2gSodiumForDA,00,Gen,677,23.470678191489363,140.03177049018026,0,0.0,0.0,0.0,924,5.813456498456801,31.882114414035115,412,10.233643617021277,51.50249101619252,0,2.0,3.0,4.0,2222,14.199668861857358,383.7660179107689,13489,1.2218085106382979,8.559693579568009,0,0.0,0.0,0.0,212,9.345992025767158,110.39723573481189,420,877.2089095744681,396.9147861282258,0,703.0,905.0,1052.0,2691,0.08747974834061024,2.092713517495283,13723
678,08_04_2024_2gSodiumForDA,00,Gen,678,23.317021276595746,139.55066533097823,0,0.0,0.0,0.0,924,5.834660494966643,32.13175134357164,410,10.143151595744682,50.07248654916571,0,2.0,3.0,4.0,2026,12.642208519511325,296.6614632005283,13524,1.2115691489361702,8.476252759070128,0,0.0,0.0,0.0,189,9.164851381004514,102.33725609442713,420,877.5587101063829,396.8642616371818,0,704.0,906.0,1052.0,2770,0.09187222976774861,2.1256781564844376,13723
679,08_04_2024_2gSodiumForDA,00,Gen,679,23.720478723404256,140.6881526971809,0,0.0,0.0,0.0,925,5.7794204865216425,31.49441890706874,417,10.364827127659574,52.41934609775154,0,2.0,3.0,4.0,2310,14.649699750253518,409.7072823625255,13518,1.232313829787234,8.639331661713499,0,0.0,0.0,0.0,226,9.488628123172058,116.32498099354339,425,877.2378324468085,397.1742223723869,0,704.0,905.0,1051.0,2738,0.09770585285320982,2.1221333076994933,13723
680,08_04_2024_2gSodiumForDA,00,Gen,680,23.37367021276596,139.6562844657728,0,0.0,0.0,0.0,936,5.824140814251282,32.01434971476205,411,10.315558510638297,51.35671709632022,0,2.0,3.0,4.0,2159,13.251027377638579,331.9738146044346,13517,1.240558510638298,8.64683736961535,0,0.0,0.0,0.0,203,9.188845540569739,104.22223915423469,424,877.5636968085106,397.24501631938557,0,703.0,905.0,1053.0,2669,0.09125686298243461,2.099725564376601,13723
681,08_04_2024_2gSodiumForDA,00,Gen,681,23.7124335106383,140.7996419758026,0,0.0,0.0,0.0,924,5.785503229856191,31.561685630886764,416,10.270146276595744,51.793314561082916,0,2.0,3.0,4.0,2225,13.987132039804944,370.97329212507924,13517,1.237034574468085,8.659478464092466,0,0.0,0.0,0.0,212,9.29905371584796,108.27911579948355,426,877.8422872340426,397.29134794666646,0,702.0,905.0,1053.0,2659,0.08854598446948488,2.0918601358769493,13723
682,08_04_2024_2gSodiumForDA,00,Gen,682,23.234308510638296,139.34216751362163,0,0.0,0.0,0.0,925,5.846881406588233,32.27906753572421,408,10.225066489361701,51.63564244917648,0,2.0,3.0,4.0,2268,14.241134330453468,388.5161714041977,13500,1.2222074468085107,8.610890334989822,0,0.0,0.0,0.0,217,9.387350960916468,111.38946878124703,419,878.0068484042553,397.2920543911678,0,703.0,905.0,1053.0,2684,0.08778653444334185,2.085094336556601,13723
683,08_04_2024_2gSodiumForDA,00,Gen,683,23.05498670212766,138.93552899990652,0,0.0,0.0,0.0,936,5.874556040198056,32.59385424058856,404,10.169880319148936,51.252856015247765,0,2.0,3.0,4.0,2224,13.860992587432394,366.6439914238812,13519,1.2194813829787234,8.614854856532492,0,0.0,0.0,0.0,212,9.386618114515874,110.03699015340378,416,877.436835106383,396.836814798407,0,703.0,903.0,1052.0,2706,0.08732823311009137,2.0981505561433016,13723
684,08_04_2024_2gSodiumForDA,00,Gen,684,23.34281914893617,139.80360332132668,0,0.0,0.0,0.0,936,5.83740984043026,32.16190697995288,409,10.250398936170212,51.57268226194866,0,2.0,3.0,4.0,2233,14.201071736629466,383.4173317253525,13508,1.2194148936170213,8.585783999827452,0,0.0,0.0,0.0,213,9.397621656549536,111.2698841718011,418,878.0156914893618,397.5065348299328,0,703.0,905.0,1052.0,2749,0.09123185387646379,2.0910800952989135,13723
685,08_04_2024_2gSodiumForDA,00,Gen,685,22.906117021276597,138.55810849844607,0,0.0,0.0,0.0,925,5.897056136928541,32.854127702987014,401,10.191023936170213,51.15130103547482,0,2.0,3.0,4.0,2175,13.524083348611876,346.4881049268611,13523,1.2223404255319148,8.621320112364183,0,0.0,0.0,0.0,205,9.272666519333313,106.12203001565398,413,877.7681515957447,397.12718035490417,0,703.75,905.0,1051.0,2702,0.08765875034609363,2.091565956046149,13723
686,08_04_2024_2gSodiumForDA,00,Gen,686,22.89773936170213,138.52806016232353,0,0.0,0.0,0.0,924,5.89898368339762,32.87976087171835,401,10.219215425531916,51.53422370827206,0,2.0,3.0,4.0,2246,14.221474455719004,385.58621531938047,13499,1.2118351063829786,8.559433537533216,0,0.0,0.0,0.0,214,9.378083755799935,111.02541150530293,412,878.1484042553192,397.25458826348347,0,702.0,905.5,1053.0,2703,0.08779712336249125,2.0964925651098234,13723
687,08_04_2024_2gSodiumForDA,00,Gen,687,23.31376329787234,139.61184278447874,0,0.0,0.0,0.0,924,5.835712524330543,32.13892859933618,409,10.213962765957447,51.30152279622292,0,2.0,3.0,4.0,2217,13.875262615282683,367.2473041503036,13521,1.2254654255319148,8.591112300200463,0,0.0,0.0,0.0,211,9.332953492802908,109.09708946663675,421,878.1603723404255,397.15080583902227,0,702.0,905.0,1053.0,2686,0.08294304604417836,2.0826637569948394,13723
688,08_04_2024_2gSodiumForDA,00,Gen,688,22.991090425531915,138.89391444009283,0,0.0,0.0,0.0,930,5.889036723172046,32.75908779569143,402,10.21123670212766,51.87039514360332,0,2.0,3.0,4.0,2254,14.289858572357572,387.40021691987465,13517,1.2217420212765957,8.60835771197252,0,0.0,0.0,0.0,215,9.379594275901267,111.37823199299338,413,878.5570478723404,397.2530123083945,0,705.0,906.0,1053.0,2702,0.08476813806382226,2.097416776889677,13723
689,08_04_2024_2gSodiumForDA,00,Gen,689,23.151063829787233,139.23154810684957,0,0.0,0.0,0.0,921,5.864297920278536,32.47777421444796,406,10.26655585106383,51.7476091399561,0,2.0,3.0,4.0,2275,14.241464095877333,390.0024928065331,13511,1.2237367021276595,8.61051484083799,0,0.0,0.0,0.0,219,9.37532823308575,111.76398818983004,415,878.2351063829788,397.5928073666192,0,703.0,906.0,1052.0,2741,0.0897039274097179,2.0846732569626516,13723
690,08_04_2024_2gSodiumForDA,00,Gen,690,23.084375,138.97159751342662,0,0.0,0.0,0.0,936,5.870290631713535,32.55160054832542,405,10.23371010638298,51.677148014636025,0,2.0,3.0,4.0,2243,14.012028134180317,374.0938103699104,13511,1.223936170212766,8.621240249681843,0,0.0,0.0,0.0,214,9.335962656850421,109.57496350723738,416,878.0948138297872,397.0151762664364,0,703.0,906.0,1053.0,2712,0.08592030751502841,2.1015176210446045,13723
691,08_04_2024_2gSodiumForDA,00,Gen,691,23.263297872340427,139.55281385583555,0,0.0,0.0,0.0,924,5.8471327165557385,32.26748882487416,408,10.228656914893618,52.152567872503866,0,2.0,3.0,4.0,2255,14.393567751957823,390.3057027321124,13514,1.2315159574468084,8.658395344168316,0,0.0,0.0,0.0,215,9.39160414230025,111.35377005920823,419,878.0315824468086,396.8864373455279,0,703.0,906.0,1053.0,2722,0.08063757857126683,2.088019999139033,13723
692,08_04_2024_2gSodiumForDA,00,Gen,692,34.79315159574468,1454.5419938710888,0,0.0,0.0,0.0,177596,120.95817427039812,14762.207073235864,403,10.167287234042552,51.64551270988054,0,2.0,3.0,4.0,2247,14.287273095726958,387.6290672420102,13512,1.2263297872340426,8.63104387918587,0,0.0,0.0,0.0,214,9.369171737510866,110.60367279446925,414,878.7951462765958,397.1268365709445,0,705.0,907.0,1054.0,2724,0.08050865288974857,2.092512616155263,13723
